Id,Date,Activity_Hour,Calories,Total_Intensity,Average_Intensity,Total_Steps
5553957443,06/05/2016,5:00:00 PM,155,56,0.93333298,2042
5553957443,06/05/2016,6:00:00 PM,119,31,0.516667008,897
5553957443,06/05/2016,7:00:00 PM,129,31,0.516667008,1142
5553957443,06/05/2016,8:00:00 PM,89,21,0.349999994,293
5553957443,06/05/2016,9:00:00 PM,58,2,0.033333,31
5553957443,06/05/2016,10:00:00 PM,96,22,0.366667002,497
5553957443,06/05/2016,11:00:00 PM,55,0,0,0
5553957443,07/05/2016,12:00:00 AM,55,0,0,0
5553957443,07/05/2016,1:00:00 AM,56,1,0.016666999,7
5553957443,07/05/2016,2:00:00 AM,55,0,0,0
5553957443,07/05/2016,3:00:00 AM,55,0,0,0
5553957443,07/05/2016,4:00:00 AM,55,0,0,0
5553957443,07/05/2016,5:00:00 AM,55,0,0,0
5553957443,07/05/2016,6:00:00 AM,55,0,0,0
5553957443,07/05/2016,7:00:00 AM,66,6,0.100000001,102
5553957443,07/05/2016,8:00:00 AM,55,0,0,0
5553957443,07/05/2016,9:00:00 AM,55,0,0,0
5553957443,07/05/2016,10:00:00 AM,55,0,0,0
5553957443,07/05/2016,11:00:00 AM,55,0,0,0
5553957443,07/05/2016,12:00:00 PM,55,0,0,0
5553957443,07/05/2016,1:00:00 PM,55,0,0,0
5553957443,07/05/2016,2:00:00 PM,60,2,0.033333,80
5553957443,07/05/2016,3:00:00 PM,55,0,0,0
5553957443,07/05/2016,4:00:00 PM,55,0,0,0
5553957443,07/05/2016,5:00:00 PM,74,10,0.166666999,98
5553957443,07/05/2016,6:00:00 PM,94,20,0.333332986,550
5553957443,07/05/2016,7:00:00 PM,70,9,0.150000006,144
5553957443,07/05/2016,8:00:00 PM,66,6,0.100000001,56
5553957443,07/05/2016,9:00:00 PM,76,10,0.166666999,294
5553957443,07/05/2016,10:00:00 PM,88,19,0.316666991,336
5553957443,07/05/2016,11:00:00 PM,75,13,0.216666996,201
5553957443,08/05/2016,12:00:00 AM,55,0,0,0
5553957443,08/05/2016,1:00:00 AM,55,0,0,0
5553957443,08/05/2016,2:00:00 AM,55,0,0,0
5553957443,08/05/2016,3:00:00 AM,55,0,0,0
5553957443,08/05/2016,4:00:00 AM,60,3,0.050000001,42
5553957443,08/05/2016,5:00:00 AM,56,1,0.016666999,9
5553957443,08/05/2016,6:00:00 AM,57,1,0.016666999,7
5553957443,08/05/2016,7:00:00 AM,55,0,0,0
5553957443,08/05/2016,8:00:00 AM,55,0,0,0
5553957443,08/05/2016,9:00:00 AM,68,8,0.133332998,123
5553957443,08/05/2016,10:00:00 AM,92,23,0.383332998,350
5553957443,08/05/2016,11:00:00 AM,58,1,0.016666999,9
5553957443,08/05/2016,12:00:00 PM,151,35,0.583333015,1969
5553957443,08/05/2016,1:00:00 PM,102,26,0.433333009,870
5553957443,08/05/2016,2:00:00 PM,65,6,0.100000001,52
5553957443,08/05/2016,3:00:00 PM,70,10,0.166666999,111
5553957443,08/05/2016,4:00:00 PM,86,20,0.333332986,287
5553957443,08/05/2016,5:00:00 PM,78,13,0.216666996,269
5553957443,08/05/2016,6:00:00 PM,101,24,0.400000006,638
5553957443,08/05/2016,7:00:00 PM,121,37,0.616666973,767
5553957443,08/05/2016,8:00:00 PM,72,9,0.150000006,247
5553957443,08/05/2016,9:00:00 PM,85,17,0.283333004,324
5553957443,08/05/2016,10:00:00 PM,56,1,0.016666999,9
5553957443,08/05/2016,11:00:00 PM,55,0,0,0
5553957443,09/05/2016,12:00:00 AM,60,3,0.050000001,43
5553957443,09/05/2016,1:00:00 AM,56,1,0.016666999,5
5553957443,09/05/2016,2:00:00 AM,55,0,0,0
5553957443,09/05/2016,3:00:00 AM,56,1,0.016666999,8
5553957443,09/05/2016,4:00:00 AM,55,0,0,0
5553957443,09/05/2016,5:00:00 AM,55,0,0,0
5553957443,09/05/2016,6:00:00 AM,104,29,0.483332992,539
5553957443,09/05/2016,7:00:00 AM,150,42,0.699999988,1782
5553957443,09/05/2016,8:00:00 AM,123,37,0.616666973,1470
5553957443,09/05/2016,9:00:00 AM,58,1,0.016666999,20
5553957443,09/05/2016,10:00:00 AM,74,10,0.166666999,232
5553957443,09/05/2016,11:00:00 AM,67,6,0.100000001,153
5553957443,09/05/2016,12:00:00 PM,67,6,0.100000001,125
5553957443,09/05/2016,1:00:00 PM,59,2,0.033333,17
5553957443,09/05/2016,2:00:00 PM,57,1,0.016666999,4
5553957443,09/05/2016,3:00:00 PM,56,0,0,0
5553957443,09/05/2016,4:00:00 PM,233,83,1.383332968,1736
5553957443,09/05/2016,5:00:00 PM,260,99,1.649999976,722
5553957443,09/05/2016,6:00:00 PM,178,54,0.899999976,2661
5553957443,09/05/2016,7:00:00 PM,152,51,0.850000024,1283
5553957443,09/05/2016,8:00:00 PM,97,25,0.416667014,443
5553957443,09/05/2016,9:00:00 PM,76,12,0.200000003,261
5553957443,09/05/2016,10:00:00 PM,68,9,0.150000006,107
5553957443,09/05/2016,11:00:00 PM,55,0,0,0
5553957443,10/05/2016,12:00:00 AM,55,0,0,0
5553957443,10/05/2016,1:00:00 AM,55,0,0,0
5553957443,10/05/2016,2:00:00 AM,55,0,0,0
5553957443,10/05/2016,3:00:00 AM,61,4,0.066666998,61
5553957443,10/05/2016,4:00:00 AM,55,0,0,0
5553957443,10/05/2016,5:00:00 AM,55,0,0,0
5553957443,10/05/2016,6:00:00 AM,119,37,0.616666973,737
5553957443,10/05/2016,7:00:00 AM,179,58,0.966666996,2830
5553957443,10/05/2016,8:00:00 AM,59,2,0.033333,15
5553957443,10/05/2016,9:00:00 AM,56,0,0,0
5553957443,10/05/2016,10:00:00 AM,57,1,0.016666999,7
5553957443,10/05/2016,11:00:00 AM,236,102,1.700000048,2690
5553957443,10/05/2016,12:00:00 PM,248,103,1.716667056,3160
5553957443,10/05/2016,1:00:00 PM,73,9,0.150000006,97
5553957443,10/05/2016,2:00:00 PM,56,0,0,0
5553957443,10/05/2016,3:00:00 PM,61,3,0.050000001,38
5553957443,10/05/2016,4:00:00 PM,71,10,0.166666999,152
5553957443,10/05/2016,5:00:00 PM,160,60,1,2245
5553957443,10/05/2016,6:00:00 PM,120,27,0.449999988,969
5553957443,10/05/2016,7:00:00 PM,86,18,0.300000012,309
5553957443,10/05/2016,8:00:00 PM,98,24,0.400000006,497
5553957443,10/05/2016,9:00:00 PM,116,24,0.400000006,1098
5553957443,10/05/2016,10:00:00 PM,114,25,0.416667014,971
5553957443,10/05/2016,11:00:00 PM,92,21,0.349999994,439
5553957443,11/05/2016,12:00:00 AM,64,5,0.083333001,109
5553957443,11/05/2016,1:00:00 AM,55,0,0,0
5553957443,11/05/2016,2:00:00 AM,56,1,0.016666999,6
5553957443,11/05/2016,3:00:00 AM,55,0,0,0
5553957443,11/05/2016,4:00:00 AM,55,0,0,0
5553957443,11/05/2016,5:00:00 AM,55,0,0,0
5553957443,11/05/2016,6:00:00 AM,56,1,0.016666999,5
5553957443,11/05/2016,7:00:00 AM,55,0,0,0
5553957443,11/05/2016,8:00:00 AM,83,14,0.233333007,407
5553957443,11/05/2016,9:00:00 AM,64,5,0.083333001,79
5553957443,11/05/2016,10:00:00 AM,91,20,0.333332986,455
5553957443,11/05/2016,11:00:00 AM,69,9,0.150000006,69
5553957443,11/05/2016,12:00:00 PM,90,21,0.349999994,392
5553957443,11/05/2016,1:00:00 PM,57,2,0.033333,9
5553957443,11/05/2016,2:00:00 PM,99,25,0.416667014,532
5553957443,11/05/2016,3:00:00 PM,91,16,0.266667008,523
5553957443,11/05/2016,4:00:00 PM,75,9,0.150000006,302
5553957443,11/05/2016,5:00:00 PM,57,1,0.016666999,10
5553957443,11/05/2016,6:00:00 PM,93,21,0.349999994,469
5553957443,11/05/2016,7:00:00 PM,92,11,0.183332995,745
5553957443,11/05/2016,8:00:00 PM,82,12,0.200000003,441
5553957443,11/05/2016,9:00:00 PM,88,21,0.349999994,344
5553957443,11/05/2016,10:00:00 PM,55,0,0,0
5553957443,11/05/2016,11:00:00 PM,57,1,0.016666999,29
5553957443,12/05/2016,12:00:00 AM,56,1,0.016666999,11
5553957443,12/05/2016,1:00:00 AM,56,1,0.016666999,9
5553957443,12/05/2016,2:00:00 AM,60,4,0.066666998,24
5553957443,12/05/2016,3:00:00 AM,55,0,0,0
5553957443,12/05/2016,4:00:00 AM,55,0,0,0
5553957443,12/05/2016,5:00:00 AM,60,3,0.050000001,55
5553957443,12/05/2016,6:00:00 AM,89,21,0.349999994,312
5553957443,12/05/2016,7:00:00 AM,175,54,0.899999976,2710
5553957443,12/05/2016,8:00:00 AM,55,0,0,0
5553957443,12/05/2016,9:00:00 AM,55,0,0,0
5577150313,12/04/2016,12:00:00 AM,78,0,0,0
5577150313,12/04/2016,1:00:00 AM,78,0,0,0
5577150313,12/04/2016,2:00:00 AM,78,0,0,0
5577150313,12/04/2016,3:00:00 AM,78,0,0,0
5577150313,12/04/2016,4:00:00 AM,78,0,0,0
5577150313,12/04/2016,5:00:00 AM,84,3,0.050000001,31
5577150313,12/04/2016,6:00:00 AM,456,126,2.099999905,2073
5577150313,12/04/2016,7:00:00 AM,143,20,0.333332986,112
5577150313,12/04/2016,8:00:00 AM,123,9,0.150000006,339
5577150313,12/04/2016,9:00:00 AM,121,14,0.233333007,120
5577150313,12/04/2016,10:00:00 AM,188,23,0.383332998,276
5577150313,12/04/2016,11:00:00 AM,263,49,0.81666702,1434
5577150313,12/04/2016,12:00:00 PM,106,5,0.083333001,58
5577150313,12/04/2016,1:00:00 PM,109,4,0.066666998,142
5577150313,12/04/2016,2:00:00 PM,100,1,0.016666999,14
5577150313,12/04/2016,3:00:00 PM,118,7,0.116667002,200
5577150313,12/04/2016,4:00:00 PM,263,52,0.866666973,1653
5577150313,12/04/2016,5:00:00 PM,140,15,0.25,229
5577150313,12/04/2016,6:00:00 PM,113,8,0.133332998,222
5577150313,12/04/2016,7:00:00 PM,303,79,1.316666961,875
5577150313,12/04/2016,8:00:00 PM,128,8,0.133332998,216
5577150313,12/04/2016,9:00:00 PM,98,5,0.083333001,105
5577150313,12/04/2016,10:00:00 PM,83,2,0.033333,36
5577150313,12/04/2016,11:00:00 PM,77,0,0,0
5577150313,13/04/2016,12:00:00 AM,78,0,0,0
5577150313,13/04/2016,1:00:00 AM,78,0,0,0
5577150313,13/04/2016,2:00:00 AM,80,1,0.016666999,6
5577150313,13/04/2016,3:00:00 AM,79,1,0.016666999,8
5577150313,13/04/2016,4:00:00 AM,84,2,0.033333,64
5577150313,13/04/2016,5:00:00 AM,86,4,0.066666998,32
5577150313,13/04/2016,6:00:00 AM,241,49,0.81666702,1908
5577150313,13/04/2016,7:00:00 AM,106,9,0.150000006,219
5577150313,13/04/2016,8:00:00 AM,113,11,0.183332995,366
5577150313,13/04/2016,9:00:00 AM,92,5,0.083333001,71
5577150313,13/04/2016,10:00:00 AM,117,14,0.233333007,285
5577150313,13/04/2016,11:00:00 AM,117,9,0.150000006,467
5577150313,13/04/2016,12:00:00 PM,77,0,0,0
5577150313,13/04/2016,1:00:00 PM,77,0,0,0
5577150313,13/04/2016,2:00:00 PM,77,0,0,0
5577150313,13/04/2016,3:00:00 PM,77,0,0,0
5577150313,13/04/2016,4:00:00 PM,77,0,0,0
5577150313,13/04/2016,5:00:00 PM,171,30,0.5,420
5577150313,13/04/2016,6:00:00 PM,90,0,0,0
5577150313,13/04/2016,7:00:00 PM,115,11,0.183332995,339
5577150313,13/04/2016,8:00:00 PM,273,62,1.033332944,869
5577150313,13/04/2016,9:00:00 PM,92,3,0.050000001,23
5577150313,13/04/2016,10:00:00 PM,77,0,0,0
5577150313,13/04/2016,11:00:00 PM,78,0,0,0
5577150313,14/04/2016,12:00:00 AM,85,3,0.050000001,72
5577150313,14/04/2016,1:00:00 AM,77,0,0,0
5577150313,14/04/2016,2:00:00 AM,78,0,0,0
5577150313,14/04/2016,3:00:00 AM,78,0,0,0
5577150313,14/04/2016,4:00:00 AM,79,1,0.016666999,6
5577150313,14/04/2016,5:00:00 AM,107,11,0.183332995,158
5577150313,14/04/2016,6:00:00 AM,414,116,1.933333039,1410
5577150313,14/04/2016,7:00:00 AM,166,27,0.449999988,430
5577150313,14/04/2016,8:00:00 AM,110,3,0.050000001,98
5577150313,14/04/2016,9:00:00 AM,113,6,0.100000001,124
5577150313,14/04/2016,10:00:00 AM,93,0,0,0
5577150313,14/04/2016,11:00:00 AM,354,70,1.166666985,1444
5577150313,14/04/2016,12:00:00 PM,140,15,0.25,267
5577150313,14/04/2016,1:00:00 PM,122,8,0.133332998,169
5577150313,14/04/2016,2:00:00 PM,574,134,2.233333111,1489
5577150313,14/04/2016,3:00:00 PM,303,65,1.083333015,870
5577150313,14/04/2016,4:00:00 PM,293,67,1.116667032,582
5577150313,14/04/2016,5:00:00 PM,143,10,0.166666999,205
5577150313,14/04/2016,6:00:00 PM,107,4,0.066666998,119
5577150313,14/04/2016,7:00:00 PM,240,29,0.483332992,688
5577150313,14/04/2016,8:00:00 PM,154,15,0.25,351
5577150313,14/04/2016,9:00:00 PM,107,5,0.083333001,100
5577150313,14/04/2016,10:00:00 PM,82,1,0.016666999,14
5577150313,14/04/2016,11:00:00 PM,78,0,0,0
5577150313,15/04/2016,12:00:00 AM,83,3,0.050000001,48
5577150313,15/04/2016,1:00:00 AM,78,0,0,0
5577150313,15/04/2016,2:00:00 AM,78,1,0.016666999,5
5577150313,15/04/2016,3:00:00 AM,78,1,0.016666999,6
5577150313,15/04/2016,4:00:00 AM,79,1,0.016666999,9
5577150313,15/04/2016,5:00:00 AM,153,16,0.266667008,787
5577150313,15/04/2016,6:00:00 AM,425,113,1.883332968,1822
5577150313,15/04/2016,7:00:00 AM,173,25,0.416667014,239
5577150313,15/04/2016,8:00:00 AM,118,12,0.200000003,215
5577150313,15/04/2016,9:00:00 AM,126,13,0.216666996,199
5577150313,15/04/2016,10:00:00 AM,116,8,0.133332998,291
5577150313,15/04/2016,11:00:00 AM,230,48,0.800000012,1295
5577150313,15/04/2016,12:00:00 PM,170,22,0.366667002,255
5577150313,15/04/2016,1:00:00 PM,158,19,0.316666991,581
5577150313,15/04/2016,2:00:00 PM,181,39,0.649999976,634
5577150313,15/04/2016,3:00:00 PM,284,71,1.183333039,1940
5577150313,15/04/2016,4:00:00 PM,160,16,0.266667008,288
5577150313,15/04/2016,5:00:00 PM,93,5,0.083333001,106
5577150313,15/04/2016,6:00:00 PM,229,54,0.899999976,785
5577150313,15/04/2016,7:00:00 PM,380,92,1.533332944,1431
5577150313,15/04/2016,8:00:00 PM,347,88,1.466667056,1102
5577150313,15/04/2016,9:00:00 PM,95,1,0.016666999,4
5577150313,15/04/2016,10:00:00 PM,93,4,0.066666998,45
5577150313,15/04/2016,11:00:00 PM,76,0,0,0
5577150313,16/04/2016,12:00:00 AM,87,4,0.066666998,68
5577150313,16/04/2016,1:00:00 AM,78,1,0.016666999,4
5577150313,16/04/2016,2:00:00 AM,85,3,0.050000001,62
5577150313,16/04/2016,3:00:00 AM,78,1,0.016666999,5
5577150313,16/04/2016,4:00:00 AM,77,0,0,0
5577150313,16/04/2016,5:00:00 AM,77,0,0,0
5577150313,16/04/2016,6:00:00 AM,284,74,1.233332992,2088
5577150313,16/04/2016,7:00:00 AM,371,114,1.899999976,1525
5577150313,16/04/2016,8:00:00 AM,94,5,0.083333001,85
5577150313,16/04/2016,9:00:00 AM,84,1,0.016666999,4
5577150313,16/04/2016,10:00:00 AM,335,78,1.299999952,1526
5577150313,16/04/2016,11:00:00 AM,225,59,0.983332992,964
5577150313,16/04/2016,12:00:00 PM,169,34,0.56666702,316
5577150313,16/04/2016,1:00:00 PM,421,125,2.083333015,1173
5577150313,16/04/2016,2:00:00 PM,612,180,3,3729
5577150313,16/04/2016,3:00:00 PM,155,26,0.433333009,457
5577150313,16/04/2016,4:00:00 PM,107,8,0.133332998,173
5577150313,16/04/2016,5:00:00 PM,157,22,0.366667002,471
5577150313,16/04/2016,6:00:00 PM,237,54,0.899999976,715
5577150313,16/04/2016,7:00:00 PM,198,23,0.383332998,648
5577150313,16/04/2016,8:00:00 PM,111,9,0.150000006,241
5577150313,16/04/2016,9:00:00 PM,76,0,0,0
5577150313,16/04/2016,10:00:00 PM,78,1,0.016666999,7
5577150313,16/04/2016,11:00:00 PM,76,0,0,0
5577150313,17/04/2016,12:00:00 AM,78,1,0.016666999,8
5577150313,17/04/2016,1:00:00 AM,76,0,0,0
5577150313,17/04/2016,2:00:00 AM,83,3,0.050000001,62
5577150313,17/04/2016,3:00:00 AM,76,0,0,0
5577150313,17/04/2016,4:00:00 AM,78,1,0.016666999,7
5577150313,17/04/2016,5:00:00 AM,78,1,0.016666999,8
5577150313,17/04/2016,6:00:00 AM,249,67,1.116667032,569
5577150313,17/04/2016,7:00:00 AM,464,96,1.600000024,2249
5577150313,17/04/2016,8:00:00 AM,150,23,0.383332998,312
5577150313,17/04/2016,9:00:00 AM,257,41,0.68333298,807
5577150313,17/04/2016,10:00:00 AM,237,56,0.93333298,1034
5577150313,17/04/2016,11:00:00 AM,355,99,1.649999976,1091
5577150313,17/04/2016,12:00:00 PM,562,152,2.533333063,2035
5577150313,17/04/2016,1:00:00 PM,405,116,1.933333039,1695
5577150313,17/04/2016,2:00:00 PM,189,37,0.616666973,401
5577150313,17/04/2016,3:00:00 PM,140,15,0.25,222
5577150313,17/04/2016,4:00:00 PM,99,2,0.033333,23
5577150313,17/04/2016,5:00:00 PM,97,1,0.016666999,6
5577150313,17/04/2016,6:00:00 PM,172,35,0.583333015,401
5577150313,17/04/2016,7:00:00 PM,106,8,0.133332998,186
5577150313,17/04/2016,8:00:00 PM,162,22,0.366667002,382
5577150313,17/04/2016,9:00:00 PM,284,56,0.93333298,719
5577150313,17/04/2016,10:00:00 PM,78,1,0.016666999,14
5577150313,17/04/2016,11:00:00 PM,76,0,0,0
5577150313,18/04/2016,12:00:00 AM,76,0,0,0
5577150313,18/04/2016,1:00:00 AM,76,0,0,0
5577150313,18/04/2016,2:00:00 AM,76,0,0,0
5577150313,18/04/2016,3:00:00 AM,76,0,0,0
5577150313,18/04/2016,4:00:00 AM,76,0,0,0
5577150313,18/04/2016,5:00:00 AM,78,1,0.016666999,11
5577150313,18/04/2016,6:00:00 AM,77,0,0,0
5577150313,18/04/2016,7:00:00 AM,115,12,0.200000003,223
5577150313,18/04/2016,8:00:00 AM,100,4,0.066666998,41
5577150313,18/04/2016,9:00:00 AM,424,128,2.133332968,4181
5577150313,18/04/2016,10:00:00 AM,544,172,2.866667032,2539
5577150313,18/04/2016,11:00:00 AM,128,12,0.200000003,11
5577150313,18/04/2016,12:00:00 PM,113,7,0.116667002,53
5577150313,18/04/2016,1:00:00 PM,81,1,0.016666999,7
5577150313,18/04/2016,2:00:00 PM,189,21,0.349999994,631
5577150313,18/04/2016,3:00:00 PM,193,13,0.216666996,56
5577150313,18/04/2016,4:00:00 PM,149,11,0.183332995,419
5577150313,18/04/2016,5:00:00 PM,112,6,0.100000001,134
5577150313,18/04/2016,6:00:00 PM,223,48,0.800000012,866
5577150313,18/04/2016,7:00:00 PM,268,68,1.133332968,362
5577150313,18/04/2016,8:00:00 PM,145,16,0.266667008,96
5577150313,18/04/2016,9:00:00 PM,138,14,0.233333007,248
5577150313,18/04/2016,10:00:00 PM,83,0,0,0
5577150313,18/04/2016,11:00:00 PM,85,2,0.033333,15
5577150313,19/04/2016,12:00:00 AM,80,0,0,0
5577150313,19/04/2016,1:00:00 AM,79,0,0,0
5577150313,19/04/2016,2:00:00 AM,80,0,0,0
5577150313,19/04/2016,3:00:00 AM,76,0,0,0
5577150313,19/04/2016,4:00:00 AM,77,0,0,0
5577150313,19/04/2016,5:00:00 AM,76,0,0,0
5577150313,19/04/2016,6:00:00 AM,87,3,0.050000001,38
5577150313,19/04/2016,7:00:00 AM,359,115,1.916666985,3910
5577150313,19/04/2016,8:00:00 AM,247,65,1.083333015,1704
5577150313,19/04/2016,9:00:00 AM,102,2,0.033333,9
5577150313,19/04/2016,10:00:00 AM,123,8,0.133332998,176
5577150313,19/04/2016,11:00:00 AM,106,5,0.083333001,69
5577150313,19/04/2016,12:00:00 PM,187,19,0.316666991,929
5577150313,19/04/2016,1:00:00 PM,139,16,0.266667008,257
5577150313,19/04/2016,2:00:00 PM,314,81,1.350000024,2181
5577150313,19/04/2016,3:00:00 PM,203,21,0.349999994,393
5577150313,19/04/2016,4:00:00 PM,167,20,0.333332986,249
5577150313,19/04/2016,5:00:00 PM,101,0,0,0
5577150313,19/04/2016,6:00:00 PM,114,8,0.133332998,142
5577150313,19/04/2016,7:00:00 PM,102,5,0.083333001,114
5577150313,19/04/2016,8:00:00 PM,414,105,1.75,2303
5577150313,19/04/2016,9:00:00 PM,104,5,0.083333001,74
5577150313,19/04/2016,10:00:00 PM,82,2,0.033333,14
5577150313,19/04/2016,11:00:00 PM,81,1,0.016666999,12
5577150313,20/04/2016,12:00:00 AM,78,0,0,0
5577150313,20/04/2016,1:00:00 AM,76,0,0,0
5577150313,20/04/2016,2:00:00 AM,78,1,0.016666999,6
5577150313,20/04/2016,3:00:00 AM,78,1,0.016666999,4
5577150313,20/04/2016,4:00:00 AM,78,1,0.016666999,9
5577150313,20/04/2016,5:00:00 AM,76,0,0,0
5577150313,20/04/2016,6:00:00 AM,76,0,0,0
5577150313,20/04/2016,7:00:00 AM,76,0,0,0
5577150313,20/04/2016,8:00:00 AM,430,124,2.06666708,4000
5577150313,20/04/2016,9:00:00 AM,240,46,0.766667008,702
5577150313,20/04/2016,10:00:00 AM,218,42,0.699999988,536
5577150313,20/04/2016,11:00:00 AM,149,29,0.483332992,307
5577150313,20/04/2016,12:00:00 PM,169,30,0.5,283
5577150313,20/04/2016,1:00:00 PM,148,17,0.283333004,499
5577150313,20/04/2016,2:00:00 PM,138,12,0.200000003,343
5577150313,20/04/2016,3:00:00 PM,95,1,0.016666999,5
5577150313,20/04/2016,4:00:00 PM,149,12,0.200000003,353
5577150313,20/04/2016,5:00:00 PM,106,7,0.116667002,60
5577150313,20/04/2016,6:00:00 PM,147,21,0.349999994,342
5577150313,20/04/2016,7:00:00 PM,190,41,0.68333298,435
5577150313,20/04/2016,8:00:00 PM,135,12,0.200000003,281
5577150313,20/04/2016,9:00:00 PM,83,2,0.033333,27
5577150313,20/04/2016,10:00:00 PM,96,5,0.083333001,83
5577150313,20/04/2016,11:00:00 PM,82,2,0.033333,55
5577150313,21/04/2016,12:00:00 AM,79,0,0,0
5577150313,21/04/2016,1:00:00 AM,76,0,0,0
5577150313,21/04/2016,2:00:00 AM,79,1,0.016666999,5
5577150313,21/04/2016,3:00:00 AM,78,1,0.016666999,6
5577150313,21/04/2016,4:00:00 AM,76,0,0,0
5577150313,21/04/2016,5:00:00 AM,79,1,0.016666999,5
5577150313,21/04/2016,6:00:00 AM,511,154,2.56666708,2017
5577150313,21/04/2016,7:00:00 AM,182,34,0.56666702,326
5577150313,21/04/2016,8:00:00 AM,136,11,0.183332995,382
5577150313,21/04/2016,9:00:00 AM,131,12,0.200000003,230
5577150313,21/04/2016,10:00:00 AM,97,0,0,0
5577150313,21/04/2016,11:00:00 AM,334,70,1.166666985,1738
5577150313,21/04/2016,12:00:00 PM,108,7,0.116667002,64
5577150313,21/04/2016,1:00:00 PM,149,11,0.183332995,236
5577150313,21/04/2016,2:00:00 PM,241,46,0.766667008,1409
5577150313,21/04/2016,3:00:00 PM,336,88,1.466667056,2020
5577150313,21/04/2016,4:00:00 PM,288,62,1.033332944,477
5577150313,21/04/2016,5:00:00 PM,265,56,0.93333298,640
5577150313,21/04/2016,6:00:00 PM,112,7,0.116667002,101
5577150313,21/04/2016,7:00:00 PM,272,71,1.183333039,788
5577150313,21/04/2016,8:00:00 PM,131,10,0.166666999,239
5577150313,21/04/2016,9:00:00 PM,80,1,0.016666999,8
5577150313,21/04/2016,10:00:00 PM,102,10,0.166666999,139
5577150313,21/04/2016,11:00:00 PM,77,0,0,0
5577150313,22/04/2016,12:00:00 AM,78,1,0.016666999,9
5577150313,22/04/2016,1:00:00 AM,77,0,0,0
5577150313,22/04/2016,2:00:00 AM,77,0,0,0
5577150313,22/04/2016,3:00:00 AM,97,8,0.133332998,206
5577150313,22/04/2016,4:00:00 AM,76,0,0,0
5577150313,22/04/2016,5:00:00 AM,137,20,0.333332986,608
5577150313,22/04/2016,6:00:00 AM,456,126,2.099999905,2196
5577150313,22/04/2016,7:00:00 AM,163,25,0.416667014,432
5577150313,22/04/2016,8:00:00 AM,152,13,0.216666996,315
5577150313,22/04/2016,9:00:00 AM,140,16,0.266667008,293
5577150313,22/04/2016,10:00:00 AM,132,18,0.300000012,271
5577150313,22/04/2016,11:00:00 AM,155,21,0.349999994,335
5577150313,22/04/2016,12:00:00 PM,154,29,0.483332992,540
5577150313,22/04/2016,1:00:00 PM,85,2,0.033333,49
5577150313,22/04/2016,2:00:00 PM,83,2,0.033333,37
5577150313,22/04/2016,3:00:00 PM,81,1,0.016666999,9
5577150313,22/04/2016,4:00:00 PM,90,5,0.083333001,88
5577150313,22/04/2016,5:00:00 PM,131,14,0.233333007,316
5577150313,22/04/2016,6:00:00 PM,164,29,0.483332992,663
5577150313,22/04/2016,7:00:00 PM,162,28,0.466666996,714
5577150313,22/04/2016,8:00:00 PM,185,39,0.649999976,874
5577150313,22/04/2016,9:00:00 PM,82,1,0.016666999,92
5577150313,22/04/2016,10:00:00 PM,221,40,0.666666985,536
5577150313,22/04/2016,11:00:00 PM,105,8,0.133332998,117
5577150313,23/04/2016,12:00:00 AM,78,1,0.016666999,6
5577150313,23/04/2016,1:00:00 AM,79,0,0,0
5577150313,23/04/2016,2:00:00 AM,78,1,0.016666999,9
5577150313,23/04/2016,3:00:00 AM,78,0,0,0
5577150313,23/04/2016,4:00:00 AM,82,2,0.033333,41
5577150313,23/04/2016,5:00:00 AM,76,0,0,0
5577150313,23/04/2016,6:00:00 AM,111,10,0.166666999,193
5577150313,23/04/2016,7:00:00 AM,185,41,0.68333298,325
5577150313,23/04/2016,8:00:00 AM,89,4,0.066666998,56
5577150313,23/04/2016,9:00:00 AM,121,11,0.183332995,346
5577150313,23/04/2016,10:00:00 AM,243,33,0.550000012,973
5577150313,23/04/2016,11:00:00 AM,160,17,0.283333004,550
5577150313,23/04/2016,12:00:00 PM,122,10,0.166666999,376
5577150313,23/04/2016,1:00:00 PM,154,17,0.283333004,407
5577150313,23/04/2016,2:00:00 PM,88,3,0.050000001,63
5577150313,23/04/2016,3:00:00 PM,263,71,1.183333039,1764
5577150313,23/04/2016,4:00:00 PM,117,9,0.150000006,175
5577150313,23/04/2016,5:00:00 PM,199,29,0.483332992,854
5577150313,23/04/2016,6:00:00 PM,217,26,0.433333009,628
5577150313,23/04/2016,7:00:00 PM,206,32,0.533333004,267
5577150313,23/04/2016,8:00:00 PM,163,23,0.383332998,556
5577150313,23/04/2016,9:00:00 PM,87,1,0.016666999,31
5577150313,23/04/2016,10:00:00 PM,79,1,0.016666999,7
5577150313,23/04/2016,11:00:00 PM,78,1,0.016666999,11
5577150313,24/04/2016,12:00:00 AM,77,0,0,0
5577150313,24/04/2016,1:00:00 AM,89,4,0.066666998,44
5577150313,24/04/2016,2:00:00 AM,84,3,0.050000001,58
5577150313,24/04/2016,3:00:00 AM,77,0,0,0
5577150313,24/04/2016,4:00:00 AM,77,0,0,0
5577150313,24/04/2016,5:00:00 AM,76,0,0,0
5577150313,24/04/2016,6:00:00 AM,78,1,0.016666999,10
5577150313,24/04/2016,7:00:00 AM,134,23,0.383332998,206
5577150313,24/04/2016,8:00:00 AM,136,24,0.400000006,175
5577150313,24/04/2016,9:00:00 AM,122,14,0.233333007,329
